"","Cni.Cbr","Cbr.ZZY10307_h2","Cni.ZZY10307_h2","cis_trans","inheritance","logFC.ZZY10307.vs.Cbr","logFC.ZZY10307.vs.Cni","logFC.species","position","chromosome","introgression","Inheritance_sum","cis_trans_sum"
"WBGene00029932__Cni-ncs-3",0,0,0,"conserved","no change",0.371634869942085,1.84915549122609,-1.48923402007034,154836,"X","C. nigoni background","No change","Conserved"
"WBGene00270757__Cni-F55A4.7",0,0,0,"conserved","no change",0.172958318811076,2.18354091819202,-2.03735348449461,161594,"X","C. nigoni background","No change","Conserved"
"WBGene00029935__Cni-sec-22",0,0,0,"conserved","no change",-0.251068012685622,-0.481993350493559,0.223166885494188,162748,"X","C. nigoni background","No change","Conserved"
"WBGene00029936__Cni-stau-1",0,0,0,"conserved","no change",0.564905775226671,-0.240113538440916,0.791231167069664,164303,"X","C. nigoni background","No change","Conserved"
"WBGene00029937__Cni-nlf-1",0,-1,-1,"compensatory trans down","underdominant",-3.61244773419443,-3.5953804607961,-0.0288306601975439,168467,"X","C. nigoni background","Underdominant","Compensatory"
"WBGene00029939__Cni-cutl-21",0,1,0,"ambiguous","ambiguous",3.15268106428394,1.5100002182724,1.60804497280738,174145,"X","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00029941__Cnig_chr_X.g22214",0,-1,0,"ambiguous","ambiguous",-1.24735683935752,0.356786383467831,-1.61837111783902,195945,"X","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00029942__Cni-C44C1.1",1,0,0,"ambiguous","ambiguous",0.888538438555451,-0.584358953571427,1.45846155039647,201542,"X","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00029943__Cnig_chr_X.g22217",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",0.273218503800143,-2.26317184091184,2.52429854938411,206113,"X","C. nigoni background","Cbr dominant","trans-only"
"WBGene00029944__Cni-vps-45",0,0,0,"conserved","no change",-0.0368598295308032,0.0741634742847141,-0.121757776546798,208419,"X","C. nigoni background","No change","Conserved"
"WBGene00029945__Cni-ncs-1",0,0,0,"conserved","no change",0.806466985197068,-0.23261167425996,1.03327696144928,214830,"X","C. nigoni background","No change","Conserved"
"WBGene00029946__Cni-chil-10",0,0,0,"conserved","no change",-0.477408024326348,-0.606403972669156,0.116681663969489,216380,"X","C. nigoni background","No change","Conserved"
"WBGene00029947__Cni-apm-3",0,0,0,"conserved","no change",1.15339451122327,-0.141262969615272,1.2866471764645,218001,"X","C. nigoni background","No change","Conserved"
"WBGene00029948__Cni-arr-1",0,0,0,"conserved","no change",0.0822683607233382,0.126807551006293,-0.0592789724800328,220232,"X","C. nigoni background","No change","Conserved"
"WBGene00029949__Cni-sms-2",0,0,0,"conserved","no change",-0.355636710731633,-0.104267711543947,-0.260881556322651,223268,"X","C. nigoni background","No change","Conserved"
"WBGene00029950__Cni-F53H8.3",1,0,0,"ambiguous","ambiguous",0.919697865679596,-0.898423725394011,1.80404545958268,225696,"X","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00029951__Cni-F35H12.1",0,0,0,"conserved","no change",0.350615804203803,0.503189130118051,-0.169348445953595,229984,"X","C. nigoni background","No change","Conserved"
"WBGene00029952__Cni-tbc-11",0,0,0,"conserved","no change",-0.88742556912539,0.0928451103716308,-0.987202186486476,233409,"X","C. nigoni background","No change","Conserved"
"WBGene00029953__Cni-pifk-1",0,0,0,"conserved","no change",1.15940935687848,0.323051734058399,0.827859161110532,238603,"X","C. nigoni background","No change","Conserved"
"WBGene00029954__Cnig_chr_X.g22229",0,0,0,"conserved","no change",-1.18393774472758,-1.08694850548343,-0.109677933247519,242032,"X","C. nigoni background","No change","Conserved"
"WBGene00029955__Cni-sel-12",0,0,0,"conserved","no change",0.62237811424182,-0.26027335642494,0.875180485079907,243587,"X","C. nigoni background","No change","Conserved"
"WBGene00029956__Cni-F35H12.6",0,0,0,"conserved","no change",-0.722269306259058,1.10484416727947,-1.83528577790355,246926,"X","C. nigoni background","No change","Conserved"
"WBGene00029958__Cnig_chr_X.g22233",0,0,0,"conserved","no change",-0.11242094249923,1.38870059693927,-1.52841683522831,255644,"X","C. nigoni background","No change","Conserved"
"WBGene00029959__Cni-mam-1",0,0,0,"conserved","no change",-1.50068995482159,-1.05816510665239,-0.449002187268024,259540,"X","C. nigoni background","No change","Conserved"
"WBGene00029959__Cni-ZC13.2",0,0,0,"conserved","no change",-0.0887018182932429,0.0863762600777194,-0.183884718301009,263192,"X","C. nigoni background","No change","Conserved"
"WBGene00029961__Cni-ZC13.1",0,0,0,"conserved","no change",-0.489114407354206,0.648995060694904,-1.15152998408082,266102,"X","C. nigoni background","No change","Conserved"
"WBGene00029962__Cni-F56F10.1",0,-1,0,"ambiguous","ambiguous",-0.834131091146945,-0.0639019280979503,-0.782251019970477,268282,"X","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00029963__Cni-lgl-1",0,0,0,"conserved","no change",0.577358421080429,0.51746698303925,0.0494027297199006,271644,"X","C. nigoni background","No change","Conserved"
"WBGene00029964__Cni-F56F10.2",0,0,0,"conserved","no change",2.10761571346042,1.33209079172458,0.76908109161492,277091,"X","C. nigoni background","No change","Conserved"
"WBGene00029965__Cni-igcm-1",0,0,0,"conserved","no change",0.604771238843918,-0.179463391572753,0.775857038177014,284352,"X","C. nigoni background","No change","Conserved"
"WBGene00029966__Cni-F39H12.3",0,0,0,"conserved","no change",-0.668690240466527,-0.228592297567274,-0.445375035056647,289486,"X","C. nigoni background","No change","Conserved"
"WBGene00029967__Cni-F39H12.1",0,0,0,"conserved","no change",-0.986941564010579,-0.104784711092544,-0.892903724631324,291645,"X","C. nigoni background","No change","Conserved"
"WBGene00029968__Cni-F39H12.2",0,0,0,"conserved","no change",-1.15353536741764,0.035092487574643,-1.21363439285497,294053,"X","C. nigoni background","No change","Conserved"
"WBGene00029969__Cni-daf-3",0,0,0,"conserved","no change",0.321455051784489,-0.020285265939316,0.331373489411207,299853,"X","C. nigoni background","No change","Conserved"
"WBGene00029970__Cni-ifd-2",0,1,1,"compensatory trans up","overdominant",2.2651025044026,1.76819681118949,0.486909256399891,305905,"X","C. nigoni background","Overdominant","Compensatory"
"WBGene00029971__Cnig_chr_X.g22248",1,1,0,"no effect","C. nigoni dominant",9.75305526861588,0.31726996197832,9.42614374858735,308098,"X","C. nigoni background","Cni dominant","No change"
"WBGene00029972__Cnig_chr_X.g22250",1,1,-1,"C. briggsae partial trans down","additive down",9.66175409777564,-1.04323861972372,10.6942156669751,310627,"X","C. nigoni background","Additive","cis-trans"
"WBGene00029974__Cni-attf-5",0,0,1,"ambiguous","ambiguous",0.0996258223399225,0.959559315871988,-0.871815594478975,321963,"X","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00029976__Cni-nas-15",0,0,0,"conserved","no change",5.20373718248442,-1.14216634581592,6.33699934995724,336546,"X","C. nigoni background","No change","Conserved"
"WBGene00029977__Cni-T04G9.4",1,0,0,"ambiguous","ambiguous",0.64056302259375,-1.00857664856295,1.64022323003545,340479,"X","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00029979__Cni-ile-2",0,0,0,"conserved","no change",-0.189219497227987,0.121629438254244,-0.322401779818186,343515,"X","C. nigoni background","No change","Conserved"
"WBGene00029980__Cni-trap-2",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",-0.408535778314624,-1.83032443826471,1.41019260545651,346023,"X","C. nigoni background","Cbr dominant","trans-only"
"WBGene00029981__Cni-aex-3",0,0,0,"conserved","no change",-0.698699301031003,0.200364230786301,-0.912554138348058,354074,"X","C. nigoni background","No change","Conserved"
"WBGene00029982__Cni-npr-19",0,0,0,"conserved","no change",1.11412146392416,-0.0556521286595851,1.15653848921104,370476,"X","C. nigoni background","No change","Conserved"
"WBGene00029983__Cni-sli-1",-1,0,1,"C. briggsae directional trans up","C. briggsae dominant up",0.375442343828676,1.52863871333187,-1.16285651272361,375477,"X","C. nigoni background","Cbr dominant","trans-only"
"WBGene00029984__Cni-irk-2",0,0,0,"conserved","no change",-0.844435859516784,1.14231158033045,-2.00109682088672,387664,"X","C. nigoni background","No change","Conserved"
"WBGene00029985__Cni-ncam-1",0,0,0,"conserved","no change",0.670855001520925,0.811737022978565,-0.150536981555917,403715,"X","C. nigoni background","No change","Conserved"
"WBGene00029986__Cni-Y9C12A.1",0,0,0,"conserved","no change",-2.01486990508327,-0.447222359230203,-1.58777501335228,419985,"X","C. nigoni background","No change","Conserved"
"WBGene00029987__Cni-T19D7.7",0,0,0,"conserved","no change",0.3003930481244,0.482255295682645,-0.197515173510689,421355,"X","C. nigoni background","No change","Conserved"
"WBGene00029988__Cni-lgc-32",0,0,0,"conserved","no change",-0.575112929544512,-0.357328330100337,-0.229747199260213,423628,"X","C. nigoni background","No change","Conserved"
"WBGene00029990__Cni-T19D7.5",0,0,0,"conserved","no change",0.489193346285117,0.899788003076451,-0.418497368790903,429044,"X","C. nigoni background","No change","Conserved"
"WBGene00029991__Cni-rund-1",0,0,0,"conserved","no change",-1.01573368728298,-0.278311913271075,-0.749756928503694,431121,"X","C. nigoni background","No change","Conserved"
"WBGene00029993__Cnig_chr_X.g22275",-1,-1,0,"no effect","C. nigoni dominant",-4.72617362977751,0.339434898172885,-5.07556090818891,435830,"X","C. nigoni background","Cni dominant","No change"
"WBGene00029994__Cni-pha-2",0,0,0,"conserved","no change",0.185946287635403,-1.31048753571943,1.49176055723387,449113,"X","C. nigoni background","No change","Conserved"
"WBGene00029995__Cni-M6.4",0,0,0,"conserved","no change",-1.0344138595329,-0.509892542339903,-0.537307636407089,454561,"X","C. nigoni background","No change","Conserved"
"WBGene00029996__Cni-unc-96",0,0,0,"conserved","no change",-0.3144918237163,0.122721769032181,-0.443057101120733,456889,"X","C. nigoni background","No change","Conserved"
"WBGene00029997__Cni-F13C5.5",0,1,0,"ambiguous","ambiguous",0.977638935939222,0.199301249469585,0.764058005855391,463592,"X","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00029997__Cni-F13C5.1",-1,-1,0,"no effect","C. nigoni dominant",-3.07598578255337,5.52499371086244,-8.63419409151761,467031,"X","C. nigoni background","Cni dominant","No change"
"WBGene00030000__Cni-F13C5.2",0,0,0,"conserved","no change",0.139413096380802,-0.410845855423724,0.541581943142612,475384,"X","C. nigoni background","No change","Conserved"
"WBGene00030001__Cnig_chr_X.g22287",0,0,0,"conserved","no change",0.573301366118442,0.144507712902611,0.416451444379384,483203,"X","C. nigoni background","No change","Conserved"
"WBGene00030002__Cnig_chr_X.g22288",0,1,1,"compensatory trans up","overdominant",3.22904411714391,2.01681095042105,1.19410511714492,492997,"X","C. nigoni background","Overdominant","Compensatory"
"WBGene00030003__Cni-nas-38",0,0,0,"conserved","no change",0.113893369264162,-0.16381182307815,0.261392486351661,499234,"X","C. nigoni background","No change","Conserved"
"WBGene00030006__Cni-F28C10.3",0,0,0,"conserved","no change",-1.52210410804909,-0.593097792030684,-0.931166772627376,509217,"X","C. nigoni background","No change","Conserved"
"WBGene00030010__Cni-B0310.2",0,0,0,"conserved","no change",0.684322566859467,-0.405742775727345,1.08754061412399,529044,"X","C. nigoni background","No change","Conserved"
"WBGene00030011__Cni-B0310.1",0,0,0,"conserved","no change",0.343417657364483,0.292047388919026,0.0381973489843208,536311,"X","C. nigoni background","No change","Conserved"
"WBGene00030013__Cni-F38G1.3",0,0,0,"conserved","no change",-0.0187277421707557,0.79237619943603,-0.820661384488321,546590,"X","C. nigoni background","No change","Conserved"
"WBGene00030014__Cni-aagr-4",0,0,0,"conserved","no change",-0.0835227524546473,-1.24052581753439,1.14554935783062,554799,"X","C. nigoni background","No change","Conserved"
"WBGene00030015__Cni-abu-12",0,1,0,"ambiguous","ambiguous",6.86415612204823,1.82273333326082,5.02916802807912,559886,"X","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00030017__Cni-dve-1",0,0,0,"conserved","no change",0.208021007139398,0.357842423992315,-0.163220039166976,578331,"X","C. nigoni background","No change","Conserved"
"WBGene00030019__Cni-ZK1193.4",-1,-1,0,"no effect","C. nigoni dominant",-2.88074943074202,-0.625386802414988,-2.273722984095,584391,"X","C. nigoni background","Cni dominant","No change"
"WBGene00030019__Cni-col-19",1,1,0,"no effect","C. nigoni dominant",5.60240687689467,-0.409468523133978,6.00368643930298,586184,"X","C. nigoni background","Cni dominant","No change"
"WBGene00030019__Cnig_chr_X.g22310",1,1,0,"no effect","C. nigoni dominant",1.39548744654204,0.282779663989653,1.10175479460545,588852,"X","C. nigoni background","Cni dominant","No change"
"WBGene00030022__Cni-R04A9.1",0,0,0,"conserved","no change",0.903672259740291,-0.327971616572108,1.2285826530436,600740,"X","C. nigoni background","No change","Conserved"
"WBGene00030027__Cni-C04E7.4",0,0,0,"conserved","no change",0.600605841908485,-0.0411966595389382,0.63007583641274,622991,"X","C. nigoni background","No change","Conserved"
"WBGene00030029__Cni-M02E1.2",0,0,0,"conserved","no change",0.011386337278128,0.832463210240901,-0.832969690593892,640092,"X","C. nigoni background","No change","Conserved"
"WBGene00030030__Cnig_chr_X.g22319",0,0,0,"conserved","no change",-0.394718845162779,0.127050623713038,-0.532370839090517,641067,"X","C. nigoni background","No change","Conserved"
"WBGene00030031__Cni-R57.2",0,0,0,"conserved","no change",0.125251400189216,-0.480926520868264,0.589872689109288,648533,"X","C. nigoni background","No change","Conserved"
"WBGene00030032__Cnig_chr_X.g22322",1,1,0,"no effect","C. nigoni dominant",2.5033885701767,0.801162548548261,1.69103884719197,655855,"X","C. nigoni background","Cni dominant","No change"
"WBGene00030032__Cni-sedl-1",0,0,0,"conserved","no change",-0.0208823139859858,-0.947917693902224,0.911415197244624,657313,"X","C. nigoni background","No change","Conserved"
"WBGene00030033__Cni-zfp-3",-1,0,0,"ambiguous","ambiguous",-0.704026316587836,0.460965528003784,-1.1726532363143,658179,"X","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00042605__Cni-dhs-25",1,0,0,"ambiguous","ambiguous",0.484874908908137,-0.638671491128348,1.11297698721339,12062,"X","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00042609__Cni-D1005.2",0,0,0,"conserved","no change",0.365861495540093,-0.853091217536178,1.20887973418605,23660,"X","C. nigoni background","No change","Conserved"
"WBGene00036367__Cnig_chr_X.g22332",0,-1,0,"ambiguous","ambiguous",-4.4816324899714,-2.35150092271288,-2.10481587776973,720127,"X","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00036367__Cnig_chr_X.g22333",0,0,0,"conserved","no change",-1.00164591697909,-0.610955164253503,-0.401227430696465,720665,"X","C. nigoni background","No change","Conserved"
"WBGene00036367__Cni-toca-1",0,1,0,"ambiguous","ambiguous",1.87677946308567,0.851974919709375,1.0159049484707,723168,"X","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00036364__Cnig_chr_X.g22336",0,0,0,"conserved","no change",0.693528820021564,1.69130527996358,-1.00975106894713,737261,"X","C. nigoni background","No change","Conserved"
"WBGene00036363__Cni-wrt-9",0,1,0,"ambiguous","ambiguous",6.03577164656668,0.0963635821112835,5.92975290255334,747441,"X","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00036362__Cni-H11E01.3",0,0,0,"conserved","no change",0.777954482393444,0.886589733519859,-0.118538753490925,756139,"X","C. nigoni background","No change","Conserved"
"WBGene00036361__Cni-cTel55X.1",1,1,0,"no effect","C. nigoni dominant",1.74883373581225,-0.145085720257028,1.88450006435284,765098,"X","C. nigoni background","Cni dominant","No change"
"WBGene00271314__Cni-F07G6.8",-1,-1,-1,"C. briggsae partial trans down","underdominant",-7.64200900726339,-5.85187502332797,-1.80501877872852,766403,"X","C. nigoni background","Underdominant","cis-trans"
"WBGene00088811__Cnig_chr_X.g22346",1,1,0,"no effect","C. nigoni dominant",4.45067538946176,0.194717709533777,4.24613863516397,767672,"X","C. nigoni background","Cni dominant","No change"
"WBGene00088812__Cni-F52D2.7",0,0,0,"conserved","no change",-0.0214676100769316,1.44809906915682,-1.48115134620163,770950,"X","C. nigoni background","No change","Conserved"
"WBGene00036358__Cni-C09G1.4",0,0,0,"conserved","no change",-2.03004293318432,-1.36695274548517,-0.677323025963046,776625,"X","C. nigoni background","No change","Conserved"
"WBGene00036357__Cni-nhx-1",0,0,0,"conserved","no change",-1.32824793371016,-1.0818957854421,-0.242400026334432,793113,"X","C. nigoni background","No change","Conserved"
"WBGene00036355__Cni-B0395.3",0,0,0,"conserved","no change",0.335831977276052,0.132106174065259,0.192667388463487,804631,"X","C. nigoni background","No change","Conserved"
"WBGene00036354__Cni-cpd-2",0,1,1,"compensatory trans up","overdominant",3.74143697454625,1.57292306677682,2.1691519779721,812652,"X","C. nigoni background","Overdominant","Compensatory"
"WBGene00036352__Cni-C30F2.4",0,0,0,"conserved","no change",2.0314806268758,0.281167746798296,1.72816245242081,816949,"X","C. nigoni background","No change","Conserved"
"WBGene00036350__Cni-C30F2.3",0,0,0,"conserved","no change",-0.138934671878222,0.83003884881165,-0.984702546824917,820756,"X","C. nigoni background","No change","Conserved"
"WBGene00036349__Cni-C30F2.5",0,0,0,"conserved","no change",0.729958832347541,0.368602087920195,0.344700324727538,827799,"X","C. nigoni background","No change","Conserved"
"WBGene00036348__Cni-ZK1073.2",0,0,0,"conserved","no change",0.256263066223281,0.506574454694939,-0.2543871196282,838021,"X","C. nigoni background","No change","Conserved"
"WBGene00036347__Cni-ZK1073.1",1,1,0,"no effect","C. nigoni dominant",1.54072516119939,0.263732282250361,1.26680578125353,840985,"X","C. nigoni background","Cni dominant","No change"
"WBGene00036346__Cni-F09C8.2",0,0,0,"conserved","no change",-0.721012222541538,0.0300007851222221,-0.760756202030161,850516,"X","C. nigoni background","No change","Conserved"
"WBGene00036345__Cni-F09C8.1",1,1,0,"no effect","C. nigoni dominant",4.42556830627872,0.33415833042111,4.08117960985609,862324,"X","C. nigoni background","Cni dominant","No change"
"WBGene00036344__Cni-R11.2",0,0,0,"conserved","no change",0.52744692869441,0.465383865446084,0.0544287608484923,874846,"X","C. nigoni background","No change","Conserved"
"WBGene00036343__Cni-slc-25A21",0,0,0,"conserved","no change",0.461093531286146,-0.0125045684586901,0.463716004461142,877843,"X","C. nigoni background","No change","Conserved"
"WBGene00036342__Cni-R11.3",0,0,0,"conserved","no change",0.261618423606158,-0.413922433783994,0.660267012093291,881604,"X","C. nigoni background","No change","Conserved"
"WBGene00036341__Cni-sgk-1",0,1,0,"ambiguous","ambiguous",1.19718811931789,0.508142825113858,0.678533941038365,905792,"X","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00036340__Cnig_chr_X.g22370",1,1,0,"no effect","C. nigoni dominant",0.799566982807939,-0.0580183911057832,0.846938645007594,909206,"X","C. nigoni background","Cni dominant","No change"
"WBGene00036339__Cnig_chr_X.g22371",0,0,0,"conserved","no change",2.12800307145187,1.39281009564944,0.713342638772505,913953,"X","C. nigoni background","No change","Conserved"
"WBGene00036337__Cni-F59C12.3",0,0,0,"conserved","no change",1.71479433198654,0.220719787187971,1.48852199321874,1111090,"X","C. nigoni background","No change","Conserved"
"WBGene00036335__Cni-twk-22",0,0,0,"conserved","no change",-0.350311375068903,-0.495300307778683,0.13334729940957,926173,"X","C. nigoni background","No change","Conserved"
"WBGene00036335__Cni-T01B4.3",1,0,0,"ambiguous","ambiguous",1.03009334990843,-0.24776661612857,1.26692117302781,931764,"X","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00036333__Cnig_chr_X.g22376",-1,0,1,"C. briggsae directional trans up","C. briggsae dominant up",-0.766222559447699,1.99843622723083,-2.77451657037356,942222,"X","C. nigoni background","Cbr dominant","trans-only"
"WBGene00036331__Cni-nhr-28",0,0,0,"conserved","no change",0.118962713674984,0.876063497641738,-0.771064223933927,953747,"X","C. nigoni background","No change","Conserved"
"WBGene00036330__Cni-ace-1",0,1,0,"ambiguous","ambiguous",0.789947361764868,0.444551912166958,0.335057614157947,961974,"X","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00036329__Cni-sur-7",0,0,0,"conserved","no change",-0.864201600818007,-0.404054774433313,-0.473210111586971,966580,"X","C. nigoni background","No change","Conserved"
"WBGene00036328__Cni-let-2",-1,0,1,"C. briggsae directional trans up","C. briggsae dominant up",0.335129809950179,1.55953880185369,-1.23429802539478,969395,"X","C. nigoni background","Cbr dominant","trans-only"
"WBGene00036327__Cni-F01G12.1",0,0,0,"conserved","no change",-1.17424914569972,1.83595247188956,-3.01668197630376,981964,"X","C. nigoni background","No change","Conserved"
"WBGene00036325__Cni-eat-17",-1,0,1,"C. briggsae directional trans up","C. briggsae dominant up",0.292002501957451,0.970413217551538,-0.68927387318302,984044,"X","C. nigoni background","Cbr dominant","trans-only"
"WBGene00036323__Cni-F38E9.6",0,0,0,"conserved","no change",-0.269518947792423,-0.906041320640162,0.627066278645678,1008907,"X","C. nigoni background","No change","Conserved"
"WBGene00036322__Cni-F38E9.5",0,0,0,"conserved","no change",0.510188224211534,0.800191775976293,-0.300051784112199,1013451,"X","C. nigoni background","No change","Conserved"
"WBGene00036321__Cni-nas-39",0,0,0,"conserved","no change",0.121325336251508,-0.0441663361760812,0.152611832046687,1019729,"X","C. nigoni background","No change","Conserved"
"WBGene00036319__Cni-cah-3",0,0,0,"conserved","no change",-0.10605355217561,0.485468277508339,-0.60275829745957,1053309,"X","C. nigoni background","No change","Conserved"
"WBGene00036317__Cni-pat-9",0,1,1,"compensatory trans up","overdominant",1.79205434453976,1.46312821944225,0.322786570190893,1068442,"X","C. nigoni background","Overdominant","Compensatory"
"WBGene00036316__Cni-osm-1",0,0,0,"conserved","no change",-0.81221467972889,0.41958963713623,-1.24316121788576,1071654,"X","C. nigoni background","No change","Conserved"
"WBGene00036316__Cni-K08B5.2",-1,-1,0,"no effect","C. nigoni dominant",-3.5004396479351,0.145441760529943,-3.64541274518131,1079378,"X","C. nigoni background","Cni dominant","No change"
"WBGene00036314__Cni-K08B5.1",0,0,1,"ambiguous","ambiguous",0.945777763184781,1.21583637680568,-0.279357988175091,1083356,"X","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00036313__Cni-ser-1",0,0,0,"conserved","no change",0.015337580165792,0.520652662531352,-0.517490533767144,1097144,"X","C. nigoni background","No change","Conserved"
"WBGene00036312__Cni-cdh-9",1,1,0,"no effect","C. nigoni dominant",7.21359087322354,0.432842742724217,6.771197784002,1105256,"X","C. nigoni background","Cni dominant","No change"
"WBGene00036310__Cni-ain-1",-1,0,1,"C. briggsae directional trans up","C. briggsae dominant up",-0.0166246913533904,0.877392671361443,-0.905290256472239,1118690,"X","C. nigoni background","Cbr dominant","trans-only"
"WBGene00036308__Cni-C06G1.1",-1,0,0,"ambiguous","ambiguous",-1.8200757353256,0.8703254633526,-2.69295096534444,1130684,"X","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00036307__Cnig_chr_X.g22408",-1,-1,0,"no effect","C. nigoni dominant",-1.7995414816494,0.257762207695815,-2.06300564549678,1144608,"X","C. nigoni background","Cni dominant","No change"
"WBGene00036304__Cni-tag-343",1,0,0,"ambiguous","ambiguous",0.576372876090474,-0.864826175952178,1.43140411308529,1153746,"X","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00036303__Cnig_chr_X.g22411",1,1,-1,"C. briggsae partial trans down","additive down",0.856671791269575,-0.525379840467255,1.37111997017105,1162199,"X","C. nigoni background","Additive","cis-trans"
"WBGene00036302__Cnig_chr_X.g22412",0,1,0,"ambiguous","ambiguous",3.30962804248039,2.33901921683419,0.973534719708349,1163687,"X","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00036301__Cnig_chr_X.g22414",0,0,0,"conserved","no change",1.94772734683412,0.377688251876483,1.56934249683672,1170316,"X","C. nigoni background","No change","Conserved"
"WBGene00036300__Cni-lgc-53",0,0,0,"conserved","no change",-1.84430166934024,-0.441452111043195,-1.41449586900351,1186432,"X","C. nigoni background","No change","Conserved"
"WBGene00036299__Cni-hda-4",0,0,1,"ambiguous","ambiguous",0.0888487647707881,0.908574386942192,-0.832628688265239,1199908,"X","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00036298__Cni-C10E2.2",0,0,0,"conserved","no change",0.417942786987311,-0.505969341325623,0.90938125208938,1214272,"X","C. nigoni background","No change","Conserved"
"WBGene00036293__Cnig_chr_X.g22425",-1,0,1,"C. briggsae directional trans up","C. briggsae dominant up",-0.175543010675425,1.81026365886951,-1.997608200286,1249064,"X","C. nigoni background","Cbr dominant","trans-only"
"WBGene00036292__Cnig_chr_X.g22427",0,0,0,"conserved","no change",1.02339835189591,-0.300284566927879,1.31864582751478,1262207,"X","C. nigoni background","No change","Conserved"
"WBGene00036291__Cnig_chr_X.g22429",0,0,0,"conserved","no change",-0.343995383825789,0.178724823601215,-0.536690482001737,1270609,"X","C. nigoni background","No change","Conserved"
"WBGene00036290__Cni-ceh-37",0,0,0,"conserved","no change",0.891974996938457,0.450332532846472,0.428266552812666,1289602,"X","C. nigoni background","No change","Conserved"
"WBGene00036287__Cni-idhb-1",-1,-1,0,"no effect","C. nigoni dominant",-1.07538951075211,-0.33723171736297,-0.748308927116313,1304678,"X","C. nigoni background","Cni dominant","No change"
"WBGene00036286__Cni-sym-4",0,0,0,"conserved","no change",-0.104691758822508,0.166436145980948,-0.281558608451806,1309040,"X","C. nigoni background","No change","Conserved"
"WBGene00036285__Cni-vha-20",1,0,0,"ambiguous","ambiguous",0.207097791534787,-0.426878454369354,0.623338421515813,1313922,"X","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00088833__Cnig_chr_X.g22452",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",-4.55254486514216,-7.68823199660502,3.11488729295387,1379995,"X","C. nigoni background","Cbr dominant","trans-only"
"WBGene00036274__Cnig_chr_X.g22462",0,0,0,"conserved","no change",-1.0145243644922,-1.37837948995732,0.349311952640111,1417274,"X","C. nigoni background","No change","Conserved"
"WBGene00036273__Cnig_chr_X.g22463",0,0,0,"conserved","no change",-0.757731937131,1.08356640586914,-1.84955666388323,1421246,"X","C. nigoni background","No change","Conserved"
"WBGene00036272__Cnig_chr_X.g22464",0,0,0,"conserved","no change",0.0620212961151999,-0.0930781843033912,0.152844483489252,1423663,"X","C. nigoni background","No change","Conserved"
"WBGene00088836__Cnig_chr_X.g22467",0,0,0,"conserved","no change",1.58301392203567,0.644091423736307,0.927714257134258,1438069,"X","C. nigoni background","No change","Conserved"
"WBGene00036267__Cni-C23H4.8",0,0,0,"conserved","no change",1.53006541190324,0.0375321423318538,1.48156104551606,1483772,"X","C. nigoni background","No change","Conserved"
"WBGene00270798__Cnig_chr_X.g22477",0,0,0,"conserved","no change",-0.821536983567707,0.330887515473541,-1.15977372664478,1485840,"X","C. nigoni background","No change","Conserved"
"WBGene00036266__Cnig_chr_X.g22478",-1,0,0,"ambiguous","ambiguous",-0.516773986869205,2.09977780074894,-2.62647460465425,1488363,"X","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00036265__Cni-E01G6.3",0,1,0,"ambiguous","ambiguous",6.75522749817124,0.501620862867095,6.24248869123552,1491406,"X","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00036264__Cni-E01G6.2",0,1,1,"compensatory trans up","overdominant",1.68355910845186,2.54198647357291,-0.869715248203019,1503425,"X","C. nigoni background","Overdominant","Compensatory"
"WBGene00036261__Cni-aakg-2",0,0,0,"conserved","no change",-0.688684412011199,-0.295582088486461,-0.403017912093485,1551027,"X","C. nigoni background","No change","Conserved"
"WBGene00036259__Cni-T20F7.3",-1,-1,0,"no effect","C. nigoni dominant",-6.14931356377256,-1.91041056333767,-4.24228445741647,1559840,"X","C. nigoni background","Cni dominant","No change"
